name,lat,lon,spi
Tra My,15.3372,108.222,2.6259956251
Kham Duc,15.445,107.7936111,0.865724201755
Tien Phuoc,15.48833333,108.3077778,1.26913303489
Nong Son,15.7025,108.0341667,0.58397170264
Thanh My,15.766666666667,107.83055555556,0.931199917365
Giao Thuy,15.84166667,108.1344444,0.705153852863
Cau Lau,15.85805556,108.2733333,1.03812720095
Hoi An,15.876666666667,108.33527777778,0.463218106768
Ai Nghia,15.88138889,108.1102778,0.354629201312
Cam Le,16.01083333,108.2058333,0.894075203327
Da Nang,16.03,108.18,0.531528689289
