name,lat,lon,spi
Tra My,15.3372,108.222,0.165079089598
Kham Duc,15.445,107.7936111,-0.0681061022852
Tien Phuoc,15.48833333,108.3077778,0.601349393287
Nong Son,15.7025,108.0341667,-0.157434736766
Thanh My,15.766666666667,107.83055555556,-0.0144732627248
Giao Thuy,15.84166667,108.1344444,0.0608683959179
Cau Lau,15.85805556,108.2733333,0.118506276412
Hoi An,15.876666666667,108.33527777778,0.0675946187332
Ai Nghia,15.88138889,108.1102778,-0.42771883658
Cam Le,16.01083333,108.2058333,-0.414801932118
Da Nang,16.03,108.18,-0.17586231917
